SOURCE,TARGET,RATING,TIME
15,71,2,1370318400
114,162,2,1370318400
261,92,1,1370318400
7443,4,1,1370404800
4,7443,1,1370404800
226,7379,1,1370404800
80,3249,1,1370404800
19,891,3,1370404800
7379,226,1,1370404800
2,7379,2,1370404800
3249,80,1,1370404800
493,1859,1,1370404800
48,2,2,1370404800
1859,493,3,1370404800
891,7,3,1370404800
173,41,1,1370491200
823,1569,1,1370491200
25,261,2,1370491200
48,173,1,1370491200
344,29,1,1370491200
102,2,8,1370491200
4,691,1,1370491200
173,261,1,1370491200
2,102,6,1370491200
92,261,3,1370491200
114,2368,1,1370491200
92,94,2,1370491200
173,176,-10,1370491200
1569,823,1,1370491200
518,48,1,1370491200
613,940,-10,1370491200
41,173,1,1370491200
48,518,1,1370491200
691,4,1,1370491200
1568,68,-10,1370491200
3251,552,1,1370577600
1191,4,4,1370577600
2368,114,1,1370577600
2,42,5,1370577600
2,1575,2,1370577600
1575,2,2,1370577600
2369,1015,1,1370577600
0,1859,1,1370577600
552,3251,1,1370577600
1015,2369,1,1370577600
42,2,7,1370577600
2,890,3,1370577600
25,759,1,1370664000
552,190,1,1370664000
48,114,1,1370664000
977,759,10,1370664000
759,977,8,1370664000
114,48,1,1370664000
261,71,10,1370664000
190,552,1,1370664000
2369,432,1,1370664000
432,2369,1,1370664000
71,261,8,1370664000
371,114,1,1370664000
114,371,1,1370664000
261,891,2,1370750400
248,241,1,1370750400
261,171,1,1370750400
171,261,1,1370750400
891,261,2,1370750400
143,1192,6,1370750400
72,226,1,1370750400
226,72,1,1370750400
1192,143,6,1370750400
25,228,1,1370836800
228,25,1,1370836800
593,36,2,1370836800
0,593,5,1370836800
6,369,8,1370836800
25,815,-10,1370836800
593,0,5,1370836800
1570,7,1,1370836800
7,1570,1,1370836800
258,2,5,1370836800
173,265,2,1370923200
371,4,10,1370923200
613,200,1,1370923200
3020,838,3,1370923200
613,6,1,1370923200
92,7341,-1,1370923200
334,4,4,1370923200
4,1191,2,1370923200
84,881,-3,1370923200
6,756,3,1370923200
92,287,1,1370923200
287,92,1,1370923200
1015,334,4,1370923200
6433,34,1,1370923200
334,1015,4,1370923200
171,4,1,1370923200
258,92,1,1371009600
171,25,1,1371009600
1176,0,4,1371009600
205,978,1,1371009600
114,258,1,1371009600
258,114,1,1371009600
978,205,2,1371009600
4,261,2,1371009600
1690,29,1,1371009600
92,258,1,1371009600
87,32,1,1371009600
29,1690,1,1371009600
25,171,1,1371009600
25,23,6,1371096000
35,23,2,1371096000
4,556,4,1371096000
823,219,1,1371096000
72,261,1,1371096000
23,7547,-10,1371096000
23,144,5,1371096000
23,24,3,1371096000
3250,114,1,1371096000
261,72,1,1371096000
23,35,2,1371096000
154,114,1,1371096000
114,3250,1,1371096000
317,7603,-10,1371096000
144,23,2,1371096000
114,154,1,1371096000
24,23,2,1371096000
1833,11,1,1371182400
23,14,5,1371182400
1860,11,1,1371182400
1859,0,2,1371182400
824,11,1,1371182400
35,371,1,1371182400
1860,33,1,1371182400
371,35,1,1371182400
11,1860,1,1371182400
114,4,3,1371182400
115,11,1,1371182400
371,2370,1,1371182400
11,1833,1,1371182400
6368,92,1,1371182400
11,115,1,1371182400
556,4,6,1371182400
114,92,1,1371182400
4,102,1,1371182400
2370,371,1,1371182400
92,307,2,1371182400
11,824,1,1371182400
329,1495,2,1371182400
92,6368,1,1371182400
92,114,1,1371182400
4,114,3,1371182400
307,92,2,1371182400
265,173,2,1371268800
3256,371,1,1371268800
371,3256,1,1371268800
33,15,1,1371268800
15,33,1,1371268800
597,3218,1,1371355200
286,2,6,1371355200
6,1573,1,1371355200
597,3257,1,1371355200
1035,6,3,1371355200
1573,6,1,1371355200
11,34,1,1371355200
265,295,3,1371355200
66,421,1,1371355200
421,66,1,1371355200
295,265,3,1371355200
1192,88,1,1371355200
6,1035,3,1371355200
2,286,6,1371355200
35,1066,1,1371441600
332,2,6,1371441600
3257,597,1,1371441600
4,892,3,1371441600
96,2,1,1371441600
228,11,6,1371441600
37,150,1,1371441600
2,332,5,1371441600
800,4,2,1371441600
6,176,-10,1371441600
0,3252,1,1371441600
892,4,4,1371441600
1375,4,1,1371441600
953,219,4,1371441600
30,24,3,1371441600
2,96,1,1371441600
10,241,1,1371441600
4,800,1,1371441600
23,28,2,1371441600
1375,122,1,1371441600
72,727,1,1371441600
4,1375,1,1371441600
228,2252,1,1371441600
79,54,5,1371441600
122,1375,1,1371441600
371,1375,1,1371441600
1375,371,1,1371441600
3252,23,1,1371441600
2252,228,2,1371441600
173,774,-1,1371528000
94,110,1,1371528000
91,18,1,1371528000
11,7443,2,1371528000
18,1573,1,1371528000
1573,18,1,1371528000
110,94,-1,1371528000
18,91,1,1371528000
11,1064,1,1371528000
11,626,2,1371528000
25,390,1,1371528000
824,58,1,1371528000
24,114,1,1371528000
7443,11,3,1371528000
390,25,1,1371528000
1191,247,1,1371528000
110,58,1,1371528000
57,7433,-10,1371528000
247,1191,1,1371528000
626,11,2,1371528000
58,824,1,1371528000
114,24,2,1371528000
1570,5,5,1371528000
1184,5,5,1371528000
190,25,2,1371528000
1064,11,1,1371528000
11,1375,1,1371614400
373,153,1,1371614400
164,1,6,1371614400
890,2,4,1371614400
11,394,1,1371614400
2371,48,1,1371614400
226,144,10,1371614400
4,1853,1,1371614400
1067,453,1,1371614400
48,2371,1,1371614400
1375,11,1,1371614400
453,1067,1,1371614400
394,11,1,1371614400
1853,4,1,1371614400
7379,2,6,1371614400
1374,304,2,1371700800
304,1374,2,1371700800
0,2366,2,1371700800
1067,66,1,1371700800
66,1067,1,1371700800
58,129,1,1371787200
1067,4,3,1371787200
4,1067,3,1371787200
58,1375,1,1371873600
58,489,1,1371873600
247,25,1,1371873600
1374,2,1,1371873600
2,1374,1,1371873600
25,2649,1,1371960000
25,247,1,1371960000
4,1374,2,1371960000
173,11,1,1371960000
3253,432,1,1371960000
979,247,2,1371960000
2649,25,1,1371960000
58,2363,1,1371960000
2,3259,1,1371960000
1063,92,1,1371960000
11,173,1,1371960000
3259,2,3,1371960000
215,4,1,1371960000
3253,4,1,1371960000
1374,4,2,1371960000
92,1063,1,1371960000
2363,58,1,1371960000
1375,58,1,1371960000
92,294,1,1371960000
595,190,1,1371960000
4,215,1,1371960000
247,979,1,1371960000
3253,640,2,1371960000
432,3253,1,1371960000
190,23,1,1372046400
0,10,5,1372046400
190,595,1,1372046400
125,170,3,1372132800
15,170,2,1372132800
1183,18,1,1372132800
3184,18,1,1372132800
18,1183,1,1372132800
18,3184,1,1372132800
190,144,10,1372132800
18,261,2,1372132800
35,556,1,1372132800
556,35,1,1372132800
261,18,2,1372132800
556,2,5,1372219200
1060,11,1,1372219200
92,2,4,1372219200
979,335,2,1372219200
596,1861,2,1372219200
335,979,1,1372219200
2,556,3,1372219200
247,493,1,1372219200
1861,596,2,1372219200
493,58,1,1372219200
0,1060,1,1372219200
23,190,1,1372219200
1376,757,2,1372219200
58,493,1,1372219200
55,94,2,1372219200
94,55,1,1372219200
228,1060,2,1372219200
1060,228,2,1372219200
2,92,4,1372219200
196,92,1,1372219200
92,196,1,1372219200
11,1060,1,1372219200
493,247,1,1372219200
1030,11,5,1372305600
11,1030,4,1372305600
1065,3262,1,1372305600
3262,1065,1,1372305600
25,7,4,1372305600
1188,3254,1,1372305600
25,176,-10,1372305600
58,334,1,1372305600
18,1030,1,1372305600
294,92,1,1372305600
153,2,1,1372305600
94,176,-1,1372305600
91,92,2,1372305600
15,980,2,1372305600
980,15,2,1372305600
173,91,-1,1372305600
92,91,2,1372305600
1030,18,1,1372305600
35,335,1,1372305600
335,35,1,1372305600
227,7603,-10,1372305600
334,58,1,1372305600
58,1335,1,1372392000
4,7456,-10,1372392000
1065,0,1,1372392000
1845,0,1,1372392000
432,2368,1,1372392000
1335,58,1,1372392000
11,1845,1,1372392000
2,294,1,1372392000
2368,432,1,1372392000
294,2,1,1372392000
0,1065,1,1372392000
34,800,-5,1372392000
0,3253,2,1372392000
58,7379,5,1372392000
18,7405,1,1372392000
1845,11,1,1372392000
3253,18,2,1372392000
23,13,6,1372392000
286,94,1,1372392000
80,172,1,1372392000
7405,18,1,1372392000
18,3253,1,1372392000
207,161,1,1372478400
129,1645,1,1372478400
3264,1863,1,1372478400
161,207,1,1372478400
1863,3264,1,1372478400
129,1690,1,1372478400
1690,176,-10,1372564800
92,157,1,1372564800
92,176,-10,1372564800
0,3258,1,1372564800
7467,92,1,1372564800
157,92,1,1372564800
157,247,10,1372564800
92,7467,-10,1372651200
162,114,5,1372651200
886,3236,1,1372651200
3236,886,1,1372651200
155,11,1,1372651200
11,155,1,1372651200
92,334,2,1372651200
886,220,7,1372651200
2361,58,1,1372651200
886,275,6,1372651200
58,2361,1,1372651200
294,84,1,1372737600
28,3263,1,1372737600
3263,28,1,1372737600
84,294,1,1372737600
1357,0,3,1372737600
886,368,3,1372737600
814,35,1,1372737600
0,1357,2,1372737600
32,11,2,1372737600
7340,35,1,1372737600
32,7340,1,1372737600
458,196,1,1372737600
35,7340,1,1372737600
35,814,1,1372737600
7340,32,1,1372737600
11,32,1,1372737600
80,41,1,1372824000
9,25,5,1372824000
0,1845,1,1372824000
41,80,1,1372824000
31,176,-1,1372824000
286,31,1,1372824000
31,286,1,1372824000
307,87,1,1372824000
1532,596,1,1372824000
307,29,5,1372824000
23,307,5,1372824000
287,317,1,1372824000
307,58,2,1372824000
307,25,1,1372824000
29,307,8,1372824000
25,307,4,1372824000
596,1532,1,1372824000
3265,1548,1,1372824000
1548,3265,1,1372824000
181,7603,-10,1372824000
3253,431,1,1372910400
431,3253,1,1372910400
458,0,2,1372910400
335,4,1,1372910400
1576,335,1,1372910400
335,1576,1,1372910400
35,117,10,1372910400
3267,824,1,1372910400
4,335,1,1372910400
824,3267,1,1372910400
1865,2359,1,1372910400
2359,1865,1,1372910400
317,287,1,1372910400
67,1865,2,1372996800
1865,67,2,1372996800
196,18,1,1372996800
18,196,1,1372996800
173,7342,-1,1372996800
2,4,8,1372996800
1193,971,1,1372996800
4,683,1,1372996800
344,2,1,1372996800
335,2,1,1372996800
971,1193,1,1372996800
5,207,3,1372996800
1335,2,1,1372996800
2,1335,1,1372996800
2,344,1,1372996800
6368,226,1,1372996800
226,6368,1,1372996800
1193,1868,1,1373083200
980,7,1,1373083200
7,980,1,1373083200
1067,196,1,1373083200
196,1067,1,1373083200
1868,1193,1,1373083200
207,335,1,1373169600
335,207,1,1373169600
247,92,4,1373169600
1577,18,2,1373169600
5341,7417,-8,1373169600
92,247,4,1373169600
18,1577,2,1373169600
172,80,1,1373169600
42,7,4,1373256000
224,529,5,1373256000
207,319,1,1373256000
99,11,4,1373256000
335,7,1,1373256000
84,966,1,1373256000
4,1867,1,1373256000
246,0,1,1373256000
1867,4,1,1373256000
0,246,2,1373256000
207,5,5,1373256000
5,525,1,1373256000
1864,92,1,1373256000
7,335,1,1373256000
525,5,3,1373256000
4,67,5,1373256000
307,1356,4,1373256000
11,99,3,1373256000
319,207,1,1373256000
92,1864,1,1373256000
3253,35,2,1373342400
35,3253,1,1373342400
1863,246,1,1373342400
35,18,4,1373342400
35,571,1,1373342400
571,35,1,1373342400
8,3,6,1373342400
1067,92,1,1373342400
18,35,6,1373342400
246,1863,1,1373342400
87,307,1,1373342400
92,1067,1,1373342400
246,25,1,1373342400
119,58,3,1373342400
3253,0,4,1373342400
220,886,7,1373342400
94,28,2,1373342400
1863,7340,1,1373342400
58,119,3,1373342400
25,246,1,1373342400
7340,1863,1,1373342400
196,2368,1,1373428800
196,758,1,1373428800
1066,35,3,1373428800
60,67,10,1373428800
247,80,1,1373428800
758,58,1,1373428800
2368,196,1,1373428800
758,48,1,1373428800
80,247,1,1373428800
758,196,1,1373428800
288,390,3,1373428800
67,60,10,1373428800
1191,1690,1,1373428800
58,758,1,1373428800
48,758,1,1373428800
317,7,3,1373428800
42,176,-1,1373428800
390,288,3,1373428800
4,92,1,1373515200
91,1575,2,1373515200
92,4,1,1373515200
683,4,2,1373515200
462,584,2,1373515200
584,462,2,1373515200
1577,5,1,1373515200
0,3255,1,1373515200
35,119,1,1373515200
109,304,6,1373601600
134,3266,1,1373601600
102,35,1,1373601600
35,135,1,1373601600
7379,58,7,1373601600
33,196,1,1373601600
135,35,1,1373601600
35,102,1,1373601600
173,4,4,1373688000
3266,134,1,1373688000
135,134,1,1373688000
33,207,1,1373688000
1867,1868,1,1373688000
3253,190,1,1373688000
190,3253,1,1373688000
3266,1825,1,1373688000
3272,247,1,1373688000
196,134,2,1373688000
2,3253,2,1373688000
3253,2,3,1373688000
247,3272,1,1373688000
1569,0,2,1373688000
134,135,1,1373688000
207,33,1,1373688000
1868,1867,1,1373688000
99,5,8,1373688000
134,196,2,1373688000
426,1188,4,1373774400
0,453,1,1373774400
0,2374,1,1373774400
4,96,1,1373774400
1188,426,4,1373774400
0,157,1,1373774400
0,291,1,1373774400
344,462,10,1373774400
96,4,5,1373774400
80,1552,1,1373860800
115,335,2,1373860800
7524,115,1,1373860800
885,11,1,1373860800
246,115,1,1373860800
335,115,2,1373860800
1342,115,1,1373860800
115,1342,1,1373860800
246,35,1,1373860800
87,91,1,1373860800
2,7524,2,1373860800
115,7524,1,1373860800
11,885,1,1373860800
18,817,1,1373860800
35,246,1,1373860800
286,207,4,1373860800
80,1561,1,1373860800
115,246,1,1373860800
33,2,5,1373860800
23,92,1,1373947200
1371,4,4,1373947200
246,335,2,1373947200
58,335,6,1373947200
5,705,1,1373947200
228,7524,2,1373947200
115,33,1,1373947200
164,25,1,1373947200
705,5,1,1373947200
2,246,2,1373947200
2,290,3,1373947200
246,1574,3,1373947200
335,7524,1,1373947200
335,246,2,1373947200
335,58,6,1373947200
1574,246,3,1373947200
246,33,1,1373947200
48,288,3,1373947200
319,33,1,1373947200
7524,335,1,1373947200
33,246,1,1373947200
228,246,3,1373947200
33,319,1,1373947200
33,115,1,1373947200
7379,29,3,1373947200
7524,228,2,1373947200
290,2,3,1373947200
246,228,10,1373947200
33,7524,1,1374033600
196,33,3,1374033600
305,5,1,1374033600
1845,7524,1,1374033600
30,58,3,1374033600
7524,1845,1,1374033600
11,190,1,1374033600
390,7,3,1374033600
305,137,1,1374033600
58,30,2,1374033600
7524,48,1,1374033600
7,390,1,1374033600
2373,825,1,1374033600
825,2373,1,1374033600
92,124,2,1374033600
7524,33,1,1374033600
1576,825,2,1374033600
7524,825,2,1374033600
14,266,-10,1374033600
825,1576,1,1374033600
190,11,1,1374033600
36,0,5,1374033600
2,3274,1,1374120000
207,28,5,1374120000
308,1371,1,1374120000
1161,11,1,1374120000
1356,307,1,1374120000
3274,2,1,1374120000
135,96,1,1374120000
96,135,1,1374120000
462,190,3,1374120000
190,462,2,1374120000
37,54,5,1374120000
308,247,1,1374120000
11,1161,1,1374120000
58,307,1,1374120000
825,7524,3,1374120000
247,308,1,1374120000
6,7603,-10,1374206400
7600,176,-10,1374206400
7601,176,-10,1374206400
228,824,2,1374206400
3269,58,1,1374206400
30,187,7,1374206400
24,176,-1,1374206400
92,7549,-10,1374206400
7603,94,-10,1374206400
7603,176,-10,1374206400
7597,25,-10,1374206400
7601,25,-10,1374206400
824,228,2,1374206400
187,107,1,1374206400
7597,176,-10,1374206400
7598,176,-10,1374206400
7597,94,-10,1374206400
58,3269,1,1374206400
94,7600,-10,1374206400
7601,6,-10,1374206400
94,7597,-10,1374206400
30,176,-10,1374206400
94,7598,-10,1374206400
10,18,2,1374206400
94,7601,-10,1374206400
7600,6,-10,1374206400
7598,6,-10,1374206400
1184,114,1,1374206400
11,314,1,1374206400
187,7597,-10,1374206400
84,12,3,1374206400
187,7601,-10,1374206400
7600,94,-10,1374206400
114,1184,1,1374206400
187,488,1,1374206400
7603,187,-10,1374206400
7597,187,-10,1374206400
7598,187,-10,1374206400
7600,187,-10,1374206400
187,7600,-10,1374206400
125,0,3,1374206400
7601,187,-10,1374206400
84,1,3,1374206400
314,11,1,1374206400
72,176,-10,1374206400
7601,1690,-10,1374206400
7600,1690,-10,1374206400
187,176,-10,1374206400
7597,6,-10,1374206400
7601,94,-10,1374206400
195,176,-10,1374206400
7597,1690,10,1374206400
7598,1690,-10,1374206400
7603,6,-10,1374206400
84,187,3,1374206400
10,1067,1,1374292800
289,33,1,1374292800
25,278,10,1374292800
1377,35,1,1374292800
33,289,1,1374292800
207,7577,-1,1374292800
33,1377,1,1374292800
135,4,1,1374292800
1377,4,1,1374292800
7549,92,-9,1374292800
4,134,2,1374292800
1377,33,1,1374292800
134,4,2,1374292800
4,135,1,1374292800
35,1377,1,1374292800
4,1377,1,1374292800
1067,10,1,1374292800
28,241,5,1374379200
705,115,3,1374379200
115,705,3,1374379200
705,92,1,1374379200
10,3268,1,1374379200
35,800,1,1374379200
92,705,1,1374379200
462,579,1,1374379200
308,3253,1,1374379200
241,28,4,1374379200
3253,308,1,1374379200
1146,3253,1,1374379200
3253,1146,1,1374379200
3268,10,1,1374379200
800,35,1,1374379200
155,2376,1,1374465600
1183,35,2,1374465600
2373,35,2,1374465600
35,2373,1,1374465600
4,1371,2,1374465600
58,980,4,1374465600
35,1183,2,1374465600
758,121,1,1374465600
121,758,1,1374465600
665,462,2,1374465600
462,665,1,1374465600
2376,155,1,1374465600
72,7524,-10,1374465600
334,7524,-10,1374465600
4,334,5,1374465600
18,7,3,1374552000
58,207,5,1374552000
758,35,1,1374552000
11,1576,2,1374552000
1578,0,1,1374552000
33,58,7,1374552000
35,758,1,1374552000
758,1159,1,1374552000
1576,11,2,1374552000
1578,548,1,1374552000
1159,758,1,1374552000
308,91,1,1374552000
91,308,2,1374552000
2376,35,1,1374638400
35,2376,1,1374638400
58,18,2,1374638400
10,1378,1,1374638400
18,58,2,1374638400
33,334,1,1374638400
2375,148,-1,1374638400
966,84,1,1374724800
7577,99,2,1374724800
489,58,1,1374724800
6,18,1,1374724800
207,58,5,1374724800
7577,7,3,1374724800
18,6,1,1374724800
5,24,3,1374724800
1190,247,1,1374811200
817,2,4,1374811200
1378,10,1,1374811200
157,0,1,1374811200
247,1190,1,1374811200
814,11,10,1374811200
490,19,3,1374897600
247,33,2,1374897600
33,247,2,1374897600
821,173,1,1374897600
35,80,1,1374897600
173,821,1,1374897600
490,268,1,1374897600
3270,1869,3,1374897600
0,290,1,1374897600
290,0,1,1374897600
1489,3277,1,1374897600
3277,1489,1,1374897600
117,35,10,1374897600
0,1578,1,1374897600
0,2341,1,1374897600
1869,3270,1,1374897600
758,1064,1,1374897600
1064,758,1,1374897600
80,35,1,1374897600
10,176,-10,1374984000
10,7524,-10,1374984000
10,6,5,1374984000
7,644,1,1374984000
10,184,1,1374984000
4,1871,3,1374984000
644,7,2,1374984000
756,6,5,1374984000
10,0,4,1374984000
9,184,3,1374984000
35,1578,3,1375070400
3280,11,1,1375070400
817,18,1,1375070400
11,3280,1,1375070400
5,637,1,1375070400
35,291,1,1375070400
35,821,2,1375070400
821,196,1,1375070400
291,308,1,1375070400
196,821,1,1375070400
247,3279,1,1375070400
3279,247,1,1375070400
291,4,1,1375070400
247,10,1,1375070400
10,247,1,1375070400
0,2377,1,1375070400
291,35,1,1375070400
1871,4,3,1375070400
86,394,1,1375156800
117,9,2,1375156800
35,2378,2,1375156800
2378,35,8,1375156800
4,817,4,1375156800
35,11,2,1375156800
114,127,1,1375156800
394,86,1,1375156800
9,117,2,1375156800
127,114,1,1375156800
350,35,1,1375156800
3186,35,1,1375156800
35,350,1,1375156800
35,3186,1,1375156800
817,4,4,1375156800
1579,821,1,1375243200
821,1579,1,1375243200
41,308,1,1375243200
114,1874,1,1375243200
1858,517,-10,1375243200
1525,291,1,1375243200
291,1525,1,1375243200
99,826,10,1375243200
411,974,1,1375243200
94,1873,1,1375243200
41,821,1,1375243200
1874,114,1,1375243200
0,3278,1,1375243200
0,9,3,1375243200
821,11,1,1375243200
826,99,10,1375243200
9,0,3,1375243200
11,821,1,1375243200
117,705,1,1375243200
705,117,1,1375243200
821,41,1,1375243200
308,41,1,1375243200
95,171,1,1375329600
171,95,1,1375329600
117,1579,1,1375329600
1042,115,1,1375329600
2375,5,2,1375329600
1579,117,1,1375329600
7596,33,1,1375329600
115,1814,1,1375329600
115,1042,1,1375329600
1814,115,1,1375329600
1377,144,1,1375329600
2375,115,1,1375329600
94,24,3,1375329600
4,1064,1,1375329600
1578,35,2,1375329600
1064,4,1,1375329600
42,1567,1,1375329600
1567,42,1,1375329600
24,94,2,1375329600
35,196,2,1375329600
3171,308,1,1375329600
308,3273,1,1375329600
490,42,2,1375329600
35,171,1,1375329600
308,3171,1,1375329600
171,35,1,1375329600
7419,58,10,1375329600
196,35,1,1375329600
2370,5,1,1375416000
42,117,2,1375416000
5,7419,1,1375416000
821,117,1,1375416000
42,48,3,1375416000
117,213,1,1375416000
33,117,1,1375416000
117,42,1,1375416000
450,16,3,1375416000
173,42,1,1375416000
117,821,1,1375416000
213,117,1,1375416000
1229,133,4,1375416000
5,2370,1,1375416000
48,42,2,1375416000
29,622,-10,1375416000
450,37,4,1375416000
42,173,1,1375416000
117,33,1,1375416000
1874,0,1,1375416000
115,3284,1,1375502400
2353,205,1,1375502400
205,2353,1,1375502400
1867,3271,1,1375502400
35,1579,1,1375502400
3273,308,1,1375502400
115,1870,1,1375502400
3273,0,1,1375502400
3284,115,1,1375502400
505,81,1,1375502400
81,505,1,1375502400
1870,758,5,1375502400
92,3283,1,1375502400
115,2375,2,1375502400
1870,115,1,1375502400
758,1870,1,1375502400
1867,1049,2,1375588800
1049,1867,1,1375588800
824,4,1,1375588800
7596,117,1,1375588800
241,4,3,1375588800
4,824,1,1375588800
344,157,1,1375588800
157,344,1,1375588800
2285,3286,1,1375588800
7596,758,1,1375588800
3286,2285,1,1375588800
5,213,1,1375675200
0,1874,1,1375675200
287,758,1,1375675200
127,2380,1,1375675200
127,3281,1,1375675200
37,450,4,1375675200
821,115,2,1375675200
10,1870,1,1375675200
3281,127,1,1375675200
3278,0,2,1375675200
115,821,2,1375675200
2380,127,1,1375675200
0,3282,1,1375675200
28,207,5,1375675200
29,10,7,1375675200
758,287,1,1375675200
636,758,1,1375675200
16,450,3,1375675200
16,25,5,1375675200
758,636,1,1375675200
3268,110,10,1375675200
462,110,10,1375675200
99,7,3,1375761600
893,758,1,1375761600
28,115,2,1375761600
99,4,5,1375761600
1,6,3,1375761600
821,35,3,1375761600
758,102,1,1375761600
758,893,1,1375761600
115,28,2,1375761600
4,99,5,1375761600
1579,35,2,1375761600
7596,1567,1,1375848000
7596,127,1,1375848000
758,308,1,1375848000
2374,127,1,1375848000
7379,7,5,1375848000
411,758,1,1375848000
207,286,4,1375848000
2381,7379,2,1375848000
197,234,5,1375848000
234,197,5,1375848000
308,758,1,1375848000
758,411,1,1375848000
127,2374,1,1375848000
7379,2381,2,1375848000
196,4,3,1375848000
4,1193,1,1375934400
4,2332,1,1375934400
308,291,1,1375934400
2332,4,1,1375934400
1193,4,1,1375934400
289,466,2,1376020800
7596,0,1,1376020800
7,7379,3,1376020800
466,289,2,1376020800
811,596,2,1376020800
596,811,2,1376020800
1489,81,2,1376107200
6,1184,1,1376107200
18,48,8,1376107200
10,173,1,1376107200
7596,10,1,1376107200
1867,3194,1,1376107200
81,1489,2,1376107200
1184,6,1,1376107200
7596,35,3,1376193600
33,124,1,1376193600
173,30,4,1376193600
115,173,1,1376193600
35,7584,1,1376193600
173,6,10,1376193600
290,35,2,1376193600
584,35,1,1376193600
115,122,1,1376193600
124,33,1,1376193600
35,290,2,1376193600
7584,35,1,1376193600
701,35,1,1376193600
35,7562,1,1376193600
35,701,1,1376193600
35,584,1,1376193600
122,115,1,1376193600
173,115,1,1376193600
127,1042,1,1376280000
115,25,1,1376280000
350,758,1,1376280000
7419,5,2,1376280000
48,7524,-1,1376280000
699,150,1,1376280000
2,33,5,1376280000
48,7596,-10,1376280000
6335,3227,1,1376280000
127,7596,-10,1376280000
35,7596,-10,1376280000
10,7596,-10,1376280000
224,493,3,1376280000
595,184,-5,1376280000
758,350,1,1376280000
758,800,1,1376366400
150,284,1,1376366400
150,3276,1,1376366400
150,217,10,1376366400
150,807,10,1376366400
150,37,2,1376366400
150,7339,-2,1376366400
25,2371,1,1376366400
150,699,1,1376366400
800,758,1,1376366400
173,94,3,1376366400
1042,127,2,1376366400
335,48,2,1376366400
150,260,10,1376366400
150,2970,1,1376366400
48,335,1,1376366400
52,123,-5,1376366400
150,0,2,1376366400
1,7,5,1376366400
289,10,1,1376366400
10,35,1,1376366400
150,1866,1,1376366400
493,10,1,1376366400
35,10,2,1376366400
10,289,1,1376366400
119,35,2,1376452800
115,58,1,1376452800
1577,7,4,1376452800
25,48,2,1376452800
11,1183,1,1376452800
11,334,1,1376452800
58,115,1,1376452800
25,665,1,1376452800
33,7596,-10,1376452800
1567,7596,-10,1376452800
35,1561,1,1376452800
117,7596,-10,1376452800
665,493,1,1376452800
2371,25,1,1376452800
18,4,8,1376452800
48,595,5,1376452800
980,58,5,1376539200
48,30,1,1376539200
28,980,1,1376539200
1875,25,1,1376539200
81,173,2,1376539200
23,30,4,1376539200
121,35,2,1376539200
190,124,1,1376539200
7549,7551,5,1376539200
154,35,1,1376539200
980,28,1,1376539200
35,121,3,1376539200
25,1875,1,1376539200
429,0,10,1376539200
35,154,2,1376539200
173,81,2,1376539200
23,1,4,1376539200
10,154,1,1376625600
154,10,1,1376625600
1,12,2,1376625600
92,18,6,1376625600
1,138,2,1376625600
2384,28,3,1376625600
1,205,2,1376625600
115,7603,-10,1376625600
195,3285,1,1376625600
11,286,1,1376625600
240,289,1,1376625600
1,2,1,1376625600
286,11,1,1376625600
289,240,1,1376625600
28,2384,2,1376625600
48,144,2,1376625600
3285,195,2,1376625600
2353,4,1,1376625600
1,94,1,1376625600
1,84,1,1376625600
1,23,3,1376625600
334,18,5,1376625600
4,2353,1,1376625600
1874,286,1,1376625600
23,411,2,1376625600
286,1874,1,1376625600
7,33,1,1376625600
3288,48,1,1376712000
28,42,4,1376712000
42,28,4,1376712000
979,894,2,1376712000
48,3288,1,1376712000
894,979,2,1376712000
69,278,2,1376798400
705,127,1,1376798400
10,25,5,1376798400
7,305,4,1376798400
1550,62,2,1376798400
127,705,1,1376798400
1,13,2,1376798400
1,5341,1,1376798400
1,411,1,1376798400
1,15,1,1376798400
115,18,3,1376884800
596,4,2,1376884800
7,2383,1,1376884800
982,28,1,1376884800
483,4,1,1376884800
28,982,1,1376884800
48,665,1,1376884800
665,48,1,1376884800
205,7513,-10,1376884800
2308,170,2,1376884800
18,115,2,1376884800
758,7596,-10,1376884800
18,92,6,1376884800
1354,0,2,1376884800
7,7596,-10,1376884800
4,596,1,1376884800
4,2359,1,1376884800
2361,115,1,1376971200
115,2361,1,1376971200
127,1342,2,1376971200
115,1190,1,1376971200
289,115,1,1376971200
157,28,2,1376971200
127,982,2,1376971200
1190,115,1,1376971200
247,157,4,1376971200
115,289,1,1376971200
2385,12,5,1376971200
12,2385,1,1376971200
35,208,3,1376971200
981,3290,1,1376971200
7,982,1,1376971200
48,18,8,1376971200
28,157,1,1376971200
1342,127,2,1376971200
3290,981,1,1376971200
548,1578,1,1376971200
982,127,2,1376971200
127,154,1,1377057600
154,127,1,1377057600
4,2385,1,1377057600
2385,4,1,1377057600
3276,150,2,1377057600
42,490,2,1377057600
66,25,4,1377057600
25,66,4,1377057600
2386,115,2,1377144000
154,28,2,1377144000
1875,127,2,1377144000
0,1194,1,1377144000
115,2386,1,1377144000
2382,150,1,1377144000
10,4,10,1377144000
6,428,6,1377144000
289,1190,1,1377144000
1190,289,1,1377144000
2387,18,1,1377144000
28,154,2,1377144000
0,2382,1,1377144000
18,2387,1,1377144000
127,1875,2,1377144000
390,11,2,1377230400
115,35,4,1377230400
758,10,1,1377230400
